filename,x,y
Maximum Projection_ch01_SV.tif,577.6532258064516,377.4274193548387
Maximum Projection_ch01_SV.tif,583.3333333333334,371.3333333333333
Maximum Projection_ch01_SV.tif,566.5,372.5
Maximum Projection_ch01_SV.tif,562.0,374.25
Maximum Projection_ch01_SV.tif,542.3421052631579,380.13157894736844
Maximum Projection_ch01_SV.tif,565.0,377.3333333333333
Maximum Projection_ch01_SV.tif,568.5,381.0
Maximum Projection_ch01_SV.tif,569.5,383.0
Maximum Projection_ch01_SV.tif,571.25,385.5
Maximum Projection_ch01_SV.tif,527.2,388.6
Maximum Projection_ch01_SV.tif,530.7741935483871,395.16129032258067
Maximum Projection_ch01_SV.tif,545.6666666666666,391.3333333333333
Maximum Projection_ch01_SV.tif,555.5,391.5
Maximum Projection_ch01_SV.tif,587.15,393.15
Maximum Projection_ch01_SV.tif,551.3538461538461,397.2307692307692
Maximum Projection_ch01_SV.tif,559.5,393.0
Maximum Projection_ch01_SV.tif,596.0,396.5
Maximum Projection_ch01_SV.tif,598.0,397.5
Maximum Projection_ch01_SV.tif,549.0,402.0
Maximum Projection_ch01_SV.tif,562.4,400.6
Maximum Projection_ch01_SV.tif,844.0857142857143,405.34285714285716
Maximum Projection_ch01_SV.tif,559.5,403.0
Maximum Projection_ch01_SV.tif,606.5,402.0
Maximum Projection_ch01_SV.tif,841.1115065243179,431.01897983392644
Maximum Projection_ch01_SV.tif,539.0813953488372,417.01162790697674
Maximum Projection_ch01_SV.tif,561.5,408.0
Maximum Projection_ch01_SV.tif,839.3333333333334,409.6666666666667
Maximum Projection_ch01_SV.tif,566.0,411.5
Maximum Projection_ch01_SV.tif,616.75,410.75
Maximum Projection_ch01_SV.tif,535.0,416.5
Maximum Projection_ch01_SV.tif,828.8333333333334,422.0
Maximum Projection_ch01_SV.tif,546.9411764705883,434.2470588235294
Maximum Projection_ch01_SV.tif,573.0,436.5
Maximum Projection_ch01_SV.tif,618.5,436.5
Maximum Projection_ch01_SV.tif,565.5,438.5
Maximum Projection_ch01_SV.tif,574.5,440.5
Maximum Projection_ch01_SV.tif,628.0557275541796,452.9783281733746
Maximum Projection_ch01_SV.tif,549.5,445.0
Maximum Projection_ch01_SV.tif,612.5,444.0
Maximum Projection_ch01_SV.tif,813.75,446.9375
Maximum Projection_ch01_SV.tif,552.6986301369863,454.86301369863014
Maximum Projection_ch01_SV.tif,799.4,452.2
Maximum Projection_ch01_SV.tif,650.7608695652174,460.60869565217394
Maximum Projection_ch01_SV.tif,819.828947368421,466.35526315789474
Maximum Projection_ch01_SV.tif,581.3333333333334,456.6666666666667
Maximum Projection_ch01_SV.tif,625.5,456.5
Maximum Projection_ch01_SV.tif,626.6,460.4
Maximum Projection_ch01_SV.tif,638.5,460.0
Maximum Projection_ch01_SV.tif,786.6666666666666,464.8888888888889
Maximum Projection_ch01_SV.tif,793.25,465.0
Maximum Projection_ch01_SV.tif,799.0,464.5
Maximum Projection_ch01_SV.tif,557.2205882352941,471.9852941176471
Maximum Projection_ch01_SV.tif,807.0,474.3333333333333
Maximum Projection_ch01_SV.tif,819.0909090909091,476.45454545454544
Maximum Projection_ch01_SV.tif,563.0,476.5
Maximum Projection_ch01_SV.tif,590.125,480.925
Maximum Projection_ch01_SV.tif,807.7692307692307,478.46153846153845
Maximum Projection_ch01_SV.tif,756.0,478.5
Maximum Projection_ch01_SV.tif,719.45,482.8
Maximum Projection_ch01_SV.tif,731.5,482.5
