filename,x,y
Maximum Projection_ch02_SV.tif,55.8235294117647,44.294117647058826
Maximum Projection_ch02_SV.tif,77.5,42.5
Maximum Projection_ch02_SV.tif,83.5,42.5
Maximum Projection_ch02_SV.tif,255.5,42.0
Maximum Projection_ch02_SV.tif,346.7826086956522,44.91304347826087
Maximum Projection_ch02_SV.tif,35.333333333333336,45.333333333333336
Maximum Projection_ch02_SV.tif,70.63414634146342,49.53658536585366
Maximum Projection_ch02_SV.tif,240.33333333333334,44.333333333333336
Maximum Projection_ch02_SV.tif,311.6,45.4
Maximum Projection_ch02_SV.tif,55.5,47.0
Maximum Projection_ch02_SV.tif,20.5,48.5
Maximum Projection_ch02_SV.tif,59.0,50.09090909090909
Maximum Projection_ch02_SV.tif,133.5,48.0
Maximum Projection_ch02_SV.tif,303.5,48.5
Maximum Projection_ch02_SV.tif,351.09090909090907,50.54545454545455
Maximum Projection_ch02_SV.tif,19.333333333333332,51.333333333333336
Maximum Projection_ch02_SV.tif,28.666666666666668,54.0
Maximum Projection_ch02_SV.tif,77.71428571428571,55.0
Maximum Projection_ch02_SV.tif,126.47826086956522,55.04347826086956
Maximum Projection_ch02_SV.tif,229.5,52.0
Maximum Projection_ch02_SV.tif,316.95652173913044,56.04347826086956
Maximum Projection_ch02_SV.tif,19.90909090909091,55.0
Maximum Projection_ch02_SV.tif,38.0,55.5
Maximum Projection_ch02_SV.tif,265.4,60.25
Maximum Projection_ch02_SV.tif,68.05263157894737,58.05263157894737
Maximum Projection_ch02_SV.tif,74.5,56.0
Maximum Projection_ch02_SV.tif,135.75,57.25
Maximum Projection_ch02_SV.tif,15.909090909090908,60.81818181818182
Maximum Projection_ch02_SV.tif,19.5,59.5
Maximum Projection_ch02_SV.tif,75.66666666666667,58.5
Maximum Projection_ch02_SV.tif,257.875,59.125
Maximum Projection_ch02_SV.tif,23.0,63.76
Maximum Projection_ch02_SV.tif,135.07692307692307,61.53846153846154
Maximum Projection_ch02_SV.tif,137.5,60.0
Maximum Projection_ch02_SV.tif,141.5,61.5
Maximum Projection_ch02_SV.tif,144.33333333333334,61.666666666666664
Maximum Projection_ch02_SV.tif,153.5,61.5
Maximum Projection_ch02_SV.tif,313.5,60.5
Maximum Projection_ch02_SV.tif,337.5,61.5
Maximum Projection_ch02_SV.tif,215.0,64.0
Maximum Projection_ch02_SV.tif,318.0,63.5
Maximum Projection_ch02_SV.tif,14.0,64.6
Maximum Projection_ch02_SV.tif,127.79166666666667,67.45833333333333
Maximum Projection_ch02_SV.tif,217.55555555555554,66.0
Maximum Projection_ch02_SV.tif,321.0,65.5
Maximum Projection_ch02_SV.tif,8.0,66.5
Maximum Projection_ch02_SV.tif,29.0,66.5
Maximum Projection_ch02_SV.tif,35.5,67.5
Maximum Projection_ch02_SV.tif,108.14285714285714,68.0
Maximum Projection_ch02_SV.tif,139.66666666666666,68.0
Maximum Projection_ch02_SV.tif,146.33333333333334,67.0
Maximum Projection_ch02_SV.tif,263.3333333333333,66.66666666666667
Maximum Projection_ch02_SV.tif,2.0,68.5
Maximum Projection_ch02_SV.tif,8.5,69.0
Maximum Projection_ch02_SV.tif,10.285714285714286,71.85714285714286
Maximum Projection_ch02_SV.tif,21.0,70.0
Maximum Projection_ch02_SV.tif,72.0,68.66666666666667
Maximum Projection_ch02_SV.tif,143.0,68.0
Maximum Projection_ch02_SV.tif,7.0,71.5
Maximum Projection_ch02_SV.tif,15.6,71.6
Maximum Projection_ch02_SV.tif,69.94444444444444,73.77777777777777
Maximum Projection_ch02_SV.tif,143.13235294117646,77.61764705882354
Maximum Projection_ch02_SV.tif,225.2258064516129,73.74193548387096
Maximum Projection_ch02_SV.tif,244.66666666666666,72.13333333333334
Maximum Projection_ch02_SV.tif,291.5,71.0
Maximum Projection_ch02_SV.tif,296.0,70.33333333333333
Maximum Projection_ch02_SV.tif,25.083333333333332,74.16666666666667
Maximum Projection_ch02_SV.tif,31.5,72.75
Maximum Projection_ch02_SV.tif,36.333333333333336,72.33333333333333
Maximum Projection_ch02_SV.tif,131.54545454545453,75.0
Maximum Projection_ch02_SV.tif,294.5,73.0
Maximum Projection_ch02_SV.tif,298.0,73.5
Maximum Projection_ch02_SV.tif,4.25,75.5
Maximum Projection_ch02_SV.tif,11.5,74.5
Maximum Projection_ch02_SV.tif,19.125,75.125
Maximum Projection_ch02_SV.tif,37.75,75.75
Maximum Projection_ch02_SV.tif,0.625,78.25
Maximum Projection_ch02_SV.tif,9.0,78.22222222222223
Maximum Projection_ch02_SV.tif,30.4,77.6
Maximum Projection_ch02_SV.tif,43.5,76.0
Maximum Projection_ch02_SV.tif,243.5,77.5
Maximum Projection_ch02_SV.tif,16.0,78.5
Maximum Projection_ch02_SV.tif,19.285714285714285,80.0
Maximum Projection_ch02_SV.tif,23.714285714285715,79.42857142857143
Maximum Projection_ch02_SV.tif,197.0,79.5
Maximum Projection_ch02_SV.tif,200.0,79.5
Maximum Projection_ch02_SV.tif,302.5,78.5
Maximum Projection_ch02_SV.tif,137.8,81.4
Maximum Projection_ch02_SV.tif,206.5,80.5
Maximum Projection_ch02_SV.tif,324.76190476190476,82.61904761904762
Maximum Projection_ch02_SV.tif,2.5,82.5
Maximum Projection_ch02_SV.tif,21.625,84.125
Maximum Projection_ch02_SV.tif,133.68965517241378,87.20689655172414
Maximum Projection_ch02_SV.tif,201.5,83.0
Maximum Projection_ch02_SV.tif,16.0,85.5
Maximum Projection_ch02_SV.tif,25.333333333333332,86.33333333333333
Maximum Projection_ch02_SV.tif,200.5,87.0
Maximum Projection_ch02_SV.tif,203.5,86.0
Maximum Projection_ch02_SV.tif,231.5,86.0
Maximum Projection_ch02_SV.tif,21.0,88.0
Maximum Projection_ch02_SV.tif,148.546875,96.78125
Maximum Projection_ch02_SV.tif,158.66666666666666,90.4
Maximum Projection_ch02_SV.tif,246.0,88.0
Maximum Projection_ch02_SV.tif,3.0,90.75
Maximum Projection_ch02_SV.tif,10.555555555555555,94.55555555555556
Maximum Projection_ch02_SV.tif,16.217391304347824,93.21739130434783
Maximum Projection_ch02_SV.tif,22.333333333333332,90.66666666666667
Maximum Projection_ch02_SV.tif,28.0,90.5
Maximum Projection_ch02_SV.tif,102.5,91.0
Maximum Projection_ch02_SV.tif,127.62857142857143,95.22857142857143
Maximum Projection_ch02_SV.tif,141.5,91.5
Maximum Projection_ch02_SV.tif,191.5,90.5
Maximum Projection_ch02_SV.tif,208.33333333333334,91.66666666666667
Maximum Projection_ch02_SV.tif,252.5,90.0
Maximum Projection_ch02_SV.tif,323.7,92.9
Maximum Projection_ch02_SV.tif,0.5,92.5
Maximum Projection_ch02_SV.tif,8.0,92.5
Maximum Projection_ch02_SV.tif,23.0,93.5
Maximum Projection_ch02_SV.tif,119.3265306122449,97.0204081632653
Maximum Projection_ch02_SV.tif,132.5,92.0
Maximum Projection_ch02_SV.tif,1.0,96.83333333333333
Maximum Projection_ch02_SV.tif,100.0,94.5
Maximum Projection_ch02_SV.tif,135.0,94.0
Maximum Projection_ch02_SV.tif,157.75,95.5
Maximum Projection_ch02_SV.tif,176.0,95.5
Maximum Projection_ch02_SV.tif,55.5,97.0
Maximum Projection_ch02_SV.tif,137.4,98.0
Maximum Projection_ch02_SV.tif,163.5,97.0
Maximum Projection_ch02_SV.tif,221.89523809523808,109.63809523809523
Maximum Projection_ch02_SV.tif,185.33333333333334,98.33333333333333
Maximum Projection_ch02_SV.tif,1.0,101.66666666666667
Maximum Projection_ch02_SV.tif,5.5,100.25
Maximum Projection_ch02_SV.tif,16.428571428571427,102.42857142857143
Maximum Projection_ch02_SV.tif,69.5,100.0
Maximum Projection_ch02_SV.tif,156.5,100.0
Maximum Projection_ch02_SV.tif,160.45238095238096,105.42857142857143
Maximum Projection_ch02_SV.tif,191.0,100.33333333333333
Maximum Projection_ch02_SV.tif,101.0,104.55555555555556
Maximum Projection_ch02_SV.tif,111.97222222222223,107.63888888888889
Maximum Projection_ch02_SV.tif,128.25,103.75
Maximum Projection_ch02_SV.tif,152.5,103.5
Maximum Projection_ch02_SV.tif,1.5,104.5
Maximum Projection_ch02_SV.tif,2.9583333333333335,110.08333333333333
Maximum Projection_ch02_SV.tif,63.666666666666664,105.33333333333333
Maximum Projection_ch02_SV.tif,184.0,105.5
Maximum Projection_ch02_SV.tif,15.75,108.5
Maximum Projection_ch02_SV.tif,152.33333333333334,107.66666666666667
Maximum Projection_ch02_SV.tif,168.0,106.5
Maximum Projection_ch02_SV.tif,10.0,108.5
Maximum Projection_ch02_SV.tif,144.5,108.0
Maximum Projection_ch02_SV.tif,168.38095238095238,112.19047619047619
Maximum Projection_ch02_SV.tif,7.5,110.0
Maximum Projection_ch02_SV.tif,152.0,111.5
Maximum Projection_ch02_SV.tif,174.57142857142858,111.0
Maximum Projection_ch02_SV.tif,246.5,111.5
Maximum Projection_ch02_SV.tif,114.27777777777777,113.5
Maximum Projection_ch02_SV.tif,158.75,112.25
Maximum Projection_ch02_SV.tif,162.66666666666666,113.33333333333333
Maximum Projection_ch02_SV.tif,263.5,112.5
Maximum Projection_ch02_SV.tif,107.8,117.2
Maximum Projection_ch02_SV.tif,163.42857142857142,117.28571428571429
Maximum Projection_ch02_SV.tif,0.5,118.5
Maximum Projection_ch02_SV.tif,103.0,119.5
Maximum Projection_ch02_SV.tif,155.05263157894737,121.57894736842105
Maximum Projection_ch02_SV.tif,3.5,121.0
Maximum Projection_ch02_SV.tif,110.5,121.5
Maximum Projection_ch02_SV.tif,218.25,127.75
Maximum Projection_ch02_SV.tif,58.0,131.66666666666666
Maximum Projection_ch02_SV.tif,147.0,134.0
Maximum Projection_ch02_SV.tif,175.28571428571428,134.07142857142858
Maximum Projection_ch02_SV.tif,186.66666666666666,134.33333333333334
Maximum Projection_ch02_SV.tif,184.0,140.92857142857142
Maximum Projection_ch02_SV.tif,138.0,142.0
Maximum Projection_ch02_SV.tif,169.31578947368422,148.3421052631579
Maximum Projection_ch02_SV.tif,188.5,146.0
Maximum Projection_ch02_SV.tif,122.5,149.5
Maximum Projection_ch02_SV.tif,0.5,151.5
Maximum Projection_ch02_SV.tif,162.33333333333334,152.11111111111111
Maximum Projection_ch02_SV.tif,4.5,154.5
Maximum Projection_ch02_SV.tif,115.0,154.33333333333334
Maximum Projection_ch02_SV.tif,234.5,156.0
Maximum Projection_ch02_SV.tif,77.0,159.5
Maximum Projection_ch02_SV.tif,240.04545454545453,169.97727272727272
Maximum Projection_ch02_SV.tif,106.85714285714286,161.85714285714286
Maximum Projection_ch02_SV.tif,110.93506493506493,168.2077922077922
Maximum Projection_ch02_SV.tif,127.95535714285714,169.33035714285714
Maximum Projection_ch02_SV.tif,156.0,160.33333333333334
Maximum Projection_ch02_SV.tif,183.5952380952381,166.21428571428572
Maximum Projection_ch02_SV.tif,201.0909090909091,161.0
Maximum Projection_ch02_SV.tif,215.25,161.0
Maximum Projection_ch02_SV.tif,222.5,160.0
Maximum Projection_ch02_SV.tif,220.5,162.5
Maximum Projection_ch02_SV.tif,103.5,165.5
Maximum Projection_ch02_SV.tif,204.75,165.0
Maximum Projection_ch02_SV.tif,212.0,165.875
Maximum Projection_ch02_SV.tif,220.0,165.5
Maximum Projection_ch02_SV.tif,146.5,166.5
Maximum Projection_ch02_SV.tif,225.0,167.5
Maximum Projection_ch02_SV.tif,0.0,169.5
Maximum Projection_ch02_SV.tif,191.5,168.5
Maximum Projection_ch02_SV.tif,204.52941176470588,169.94117647058823
Maximum Projection_ch02_SV.tif,211.72727272727272,170.63636363636363
Maximum Projection_ch02_SV.tif,39.333333333333336,170.33333333333334
Maximum Projection_ch02_SV.tif,189.36231884057972,176.0144927536232
Maximum Projection_ch02_SV.tif,217.69421487603304,183.37190082644628
Maximum Projection_ch02_SV.tif,226.16666666666666,172.66666666666666
Maximum Projection_ch02_SV.tif,229.5,173.5
Maximum Projection_ch02_SV.tif,232.0,173.5
Maximum Projection_ch02_SV.tif,137.5,174.5
Maximum Projection_ch02_SV.tif,160.0,175.5
Maximum Projection_ch02_SV.tif,178.5,175.5
Maximum Projection_ch02_SV.tif,195.5,174.0
Maximum Projection_ch02_SV.tif,202.5,174.5
Maximum Projection_ch02_SV.tif,224.5,175.5
Maximum Projection_ch02_SV.tif,263.0,175.33333333333334
Maximum Projection_ch02_SV.tif,95.5,177.5
Maximum Projection_ch02_SV.tif,104.5,176.5
Maximum Projection_ch02_SV.tif,158.0,177.5
Maximum Projection_ch02_SV.tif,233.16666666666666,176.66666666666666
Maximum Projection_ch02_SV.tif,300.5,176.5
Maximum Projection_ch02_SV.tif,89.71428571428571,180.28571428571428
Maximum Projection_ch02_SV.tif,92.5,178.0
Maximum Projection_ch02_SV.tif,204.5,179.5
Maximum Projection_ch02_SV.tif,160.66666666666666,180.66666666666666
Maximum Projection_ch02_SV.tif,181.5,180.5
Maximum Projection_ch02_SV.tif,185.0,180.71428571428572
Maximum Projection_ch02_SV.tif,194.0,181.5
Maximum Projection_ch02_SV.tif,197.0,180.5
Maximum Projection_ch02_SV.tif,232.0,180.5
Maximum Projection_ch02_SV.tif,285.0,180.5
Maximum Projection_ch02_SV.tif,327.0,181.57142857142858
Maximum Projection_ch02_SV.tif,339.75,181.0
Maximum Projection_ch02_SV.tif,89.0,183.5
Maximum Projection_ch02_SV.tif,158.33333333333334,183.0
Maximum Projection_ch02_SV.tif,203.33333333333334,183.0
Maximum Projection_ch02_SV.tif,235.0,183.5
Maximum Projection_ch02_SV.tif,331.7,184.7
Maximum Projection_ch02_SV.tif,115.5,185.0
Maximum Projection_ch02_SV.tif,112.8,187.2
Maximum Projection_ch02_SV.tif,182.75,187.75
Maximum Projection_ch02_SV.tif,199.42857142857142,187.28571428571428
Maximum Projection_ch02_SV.tif,270.6666666666667,187.0
Maximum Projection_ch02_SV.tif,286.0,186.5
Maximum Projection_ch02_SV.tif,26.0,189.33333333333334
Maximum Projection_ch02_SV.tif,36.5,189.5
Maximum Projection_ch02_SV.tif,204.0,188.66666666666666
Maximum Projection_ch02_SV.tif,231.76150627615064,197.68200836820083
Maximum Projection_ch02_SV.tif,275.0,189.5
Maximum Projection_ch02_SV.tif,335.5,189.25
Maximum Projection_ch02_SV.tif,342.5,188.16666666666666
Maximum Projection_ch02_SV.tif,1.3636363636363635,192.54545454545453
Maximum Projection_ch02_SV.tif,114.0,191.25
Maximum Projection_ch02_SV.tif,204.33333333333334,191.66666666666666
Maximum Projection_ch02_SV.tif,261.0,191.5
Maximum Projection_ch02_SV.tif,213.46666666666667,194.8
Maximum Projection_ch02_SV.tif,312.0,192.5
Maximum Projection_ch02_SV.tif,346.8,194.0
Maximum Projection_ch02_SV.tif,207.5,194.5
Maximum Projection_ch02_SV.tif,246.75,195.0
Maximum Projection_ch02_SV.tif,261.0,195.5
Maximum Projection_ch02_SV.tif,292.5,195.5
Maximum Projection_ch02_SV.tif,170.66666666666666,196.33333333333334
Maximum Projection_ch02_SV.tif,204.5,198.25
Maximum Projection_ch02_SV.tif,253.0,197.6
Maximum Projection_ch02_SV.tif,266.6666666666667,199.58333333333334
Maximum Projection_ch02_SV.tif,304.5,196.0
Maximum Projection_ch02_SV.tif,320.5,197.0
Maximum Projection_ch02_SV.tif,17.0,199.5
Maximum Projection_ch02_SV.tif,87.5,199.5
Maximum Projection_ch02_SV.tif,93.0,199.5
Maximum Projection_ch02_SV.tif,210.5,198.5
Maximum Projection_ch02_SV.tif,219.5,199.5
Maximum Projection_ch02_SV.tif,248.5,199.5
Maximum Projection_ch02_SV.tif,358.0,199.4
Maximum Projection_ch02_SV.tif,1.1904761904761905,205.76190476190476
Maximum Projection_ch02_SV.tif,5.5,201.0
Maximum Projection_ch02_SV.tif,19.5,201.0
Maximum Projection_ch02_SV.tif,155.5,201.5
Maximum Projection_ch02_SV.tif,207.66666666666666,202.16666666666666
Maximum Projection_ch02_SV.tif,214.56666666666666,204.4
Maximum Projection_ch02_SV.tif,218.0,201.5
Maximum Projection_ch02_SV.tif,322.5,200.5
Maximum Projection_ch02_SV.tif,88.6,203.8
Maximum Projection_ch02_SV.tif,137.0,203.5
Maximum Projection_ch02_SV.tif,148.5,202.0
Maximum Projection_ch02_SV.tif,164.25,204.5
Maximum Projection_ch02_SV.tif,316.90909090909093,204.8181818181818
Maximum Projection_ch02_SV.tif,360.88235294117646,206.35294117647058
Maximum Projection_ch02_SV.tif,7.0,205.5
Maximum Projection_ch02_SV.tif,13.5,205.5
Maximum Projection_ch02_SV.tif,171.0,205.66666666666666
Maximum Projection_ch02_SV.tif,174.0,204.5
Maximum Projection_ch02_SV.tif,313.25,205.25
Maximum Projection_ch02_SV.tif,336.1818181818182,207.0
Maximum Projection_ch02_SV.tif,94.5,207.5
Maximum Projection_ch02_SV.tif,138.53658536585365,209.97560975609755
Maximum Projection_ch02_SV.tif,223.0,206.33333333333334
Maximum Projection_ch02_SV.tif,227.0,206.75
Maximum Projection_ch02_SV.tif,212.75,210.375
Maximum Projection_ch02_SV.tif,311.25,209.25
Maximum Projection_ch02_SV.tif,368.1666666666667,210.0
Maximum Projection_ch02_SV.tif,4.625,212.0
Maximum Projection_ch02_SV.tif,159.33333333333334,211.33333333333334
Maximum Projection_ch02_SV.tif,313.3333333333333,213.33333333333334
Maximum Projection_ch02_SV.tif,320.5,211.0
Maximum Projection_ch02_SV.tif,331.5,210.75
Maximum Projection_ch02_SV.tif,344.8181818181818,211.0909090909091
Maximum Projection_ch02_SV.tif,349.0967741935484,218.06451612903226
Maximum Projection_ch02_SV.tif,365.3333333333333,211.0
Maximum Projection_ch02_SV.tif,0.6666666666666666,213.0
Maximum Projection_ch02_SV.tif,220.33333333333334,213.33333333333334
Maximum Projection_ch02_SV.tif,265.7857142857143,214.35714285714286
Maximum Projection_ch02_SV.tif,307.5,212.5
Maximum Projection_ch02_SV.tif,330.07142857142856,215.10714285714286
Maximum Projection_ch02_SV.tif,85.5,215.0
Maximum Projection_ch02_SV.tif,154.66666666666666,214.33333333333334
Maximum Projection_ch02_SV.tif,161.75,216.375
Maximum Projection_ch02_SV.tif,201.75,216.25
Maximum Projection_ch02_SV.tif,209.11764705882354,217.35294117647058
Maximum Projection_ch02_SV.tif,216.4,214.6
Maximum Projection_ch02_SV.tif,226.0,215.25
Maximum Projection_ch02_SV.tif,369.8,215.4
Maximum Projection_ch02_SV.tif,153.02702702702703,221.97297297297297
Maximum Projection_ch02_SV.tif,261.5,217.5
Maximum Projection_ch02_SV.tif,334.5,217.0
Maximum Projection_ch02_SV.tif,367.0,216.5
Maximum Projection_ch02_SV.tif,214.5,219.5
Maximum Projection_ch02_SV.tif,287.125,219.125
Maximum Projection_ch02_SV.tif,343.5,219.0
Maximum Projection_ch02_SV.tif,365.5,219.5
Maximum Projection_ch02_SV.tif,66.5,220.5
Maximum Projection_ch02_SV.tif,94.0,221.66666666666666
Maximum Projection_ch02_SV.tif,169.66666666666666,222.0
Maximum Projection_ch02_SV.tif,224.0,221.25
Maximum Projection_ch02_SV.tif,262.54545454545456,223.0
Maximum Projection_ch02_SV.tif,282.14285714285717,222.28571428571428
Maximum Projection_ch02_SV.tif,340.5,221.5
Maximum Projection_ch02_SV.tif,369.93333333333334,224.2
Maximum Projection_ch02_SV.tif,76.53846153846153,224.46153846153845
Maximum Projection_ch02_SV.tif,204.5,222.0
Maximum Projection_ch02_SV.tif,207.33333333333334,223.66666666666666
Maximum Projection_ch02_SV.tif,217.5,222.0
Maximum Projection_ch02_SV.tif,239.5,223.5
Maximum Projection_ch02_SV.tif,366.3333333333333,224.0
Maximum Projection_ch02_SV.tif,375.0,222.5
Maximum Projection_ch02_SV.tif,381.75,223.75
Maximum Projection_ch02_SV.tif,384.6363636363636,225.72727272727272
Maximum Projection_ch02_SV.tif,170.63636363636363,234.2828282828283
Maximum Projection_ch02_SV.tif,303.3333333333333,225.66666666666666
Maximum Projection_ch02_SV.tif,350.0,225.0
Maximum Projection_ch02_SV.tif,363.0,224.33333333333334
Maximum Projection_ch02_SV.tif,375.5,225.5
Maximum Projection_ch02_SV.tif,183.0,226.5
Maximum Projection_ch02_SV.tif,206.28571428571428,228.21428571428572
Maximum Projection_ch02_SV.tif,221.5,227.0
Maximum Projection_ch02_SV.tif,299.5,227.5
Maximum Projection_ch02_SV.tif,363.5,226.5
Maximum Projection_ch02_SV.tif,366.0,227.5
Maximum Projection_ch02_SV.tif,375.24,232.34
Maximum Projection_ch02_SV.tif,379.6666666666667,227.0
Maximum Projection_ch02_SV.tif,116.33333333333333,230.0
Maximum Projection_ch02_SV.tif,60.92857142857143,232.25
Maximum Projection_ch02_SV.tif,203.5,231.5
Maximum Projection_ch02_SV.tif,356.6666666666667,231.11111111111111
Maximum Projection_ch02_SV.tif,360.5,230.0
Maximum Projection_ch02_SV.tif,387.375,232.0
Maximum Projection_ch02_SV.tif,181.5,233.0
Maximum Projection_ch02_SV.tif,185.0,232.66666666666666
Maximum Projection_ch02_SV.tif,369.3333333333333,233.66666666666666
Maximum Projection_ch02_SV.tif,110.0,234.5
Maximum Projection_ch02_SV.tif,119.25,235.5
Maximum Projection_ch02_SV.tif,237.53703703703704,240.05555555555554
Maximum Projection_ch02_SV.tif,372.0,234.5
Maximum Projection_ch02_SV.tif,47.666666666666664,237.33333333333334
Maximum Projection_ch02_SV.tif,246.0,237.5
Maximum Projection_ch02_SV.tif,359.2,237.2
Maximum Projection_ch02_SV.tif,364.375,239.6875
Maximum Projection_ch02_SV.tif,390.85714285714283,239.85714285714286
Maximum Projection_ch02_SV.tif,97.5,239.5
Maximum Projection_ch02_SV.tif,230.0,239.0
Maximum Projection_ch02_SV.tif,387.5,239.0
Maximum Projection_ch02_SV.tif,394.3333333333333,239.0
Maximum Projection_ch02_SV.tif,164.0,241.5
Maximum Projection_ch02_SV.tif,168.5,241.0
Maximum Projection_ch02_SV.tif,176.5,240.5
Maximum Projection_ch02_SV.tif,385.07142857142856,242.21428571428572
Maximum Projection_ch02_SV.tif,398.5,241.0
Maximum Projection_ch02_SV.tif,147.5,243.25
Maximum Projection_ch02_SV.tif,167.5,243.0
Maximum Projection_ch02_SV.tif,175.0,242.5
Maximum Projection_ch02_SV.tif,146.28865979381445,251.24742268041237
Maximum Projection_ch02_SV.tif,377.2,246.6
Maximum Projection_ch02_SV.tif,406.5,245.5
Maximum Projection_ch02_SV.tif,175.66666666666666,247.0
Maximum Projection_ch02_SV.tif,231.5,247.0
Maximum Projection_ch02_SV.tif,238.0,247.5
Maximum Projection_ch02_SV.tif,387.0,248.0
Maximum Projection_ch02_SV.tif,392.3333333333333,247.0
Maximum Projection_ch02_SV.tif,175.25,251.75
Maximum Projection_ch02_SV.tif,180.58823529411765,252.41176470588235
Maximum Projection_ch02_SV.tif,185.66666666666666,251.66666666666666
Maximum Projection_ch02_SV.tif,201.5,250.5
Maximum Projection_ch02_SV.tif,236.5,250.5
Maximum Projection_ch02_SV.tif,26.333333333333332,253.0
Maximum Projection_ch02_SV.tif,171.2,253.85
Maximum Projection_ch02_SV.tif,189.0,252.66666666666666
Maximum Projection_ch02_SV.tif,408.0,253.66666666666666
Maximum Projection_ch02_SV.tif,416.0,253.33333333333334
Maximum Projection_ch02_SV.tif,90.0,255.66666666666666
Maximum Projection_ch02_SV.tif,138.0,254.5
